id;question;predicate;subject
46126;which city is house at 262-264 pelham street in;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/House_at_262-264_Pelham_Street
43956;what country is xuedong huang from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Xuedong_Huang
25195;what type of music does zuri west play;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Züri_West
58707;what city was james storm born in?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/James_Storm
65122;which genre is human garbage - deviants live;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Human_Garbage
45831;what was tivadar puskas's place of birth;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Tivadar_Puskás
30491;what language do iowa people speak?;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Iowa_people
05761;which country is dsideofficial from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/D-Side
52776;What is the genre of the album londinium;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Londinium_(album)
13046;Who wrote prisoner of the mountains;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Prisoner_of_the_Mountains
59033;what position does red owens play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Red_Owens_(baseball)
58852;What style of music does flowerhead record?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Flowerhead
74351;where did william d. leahy die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/William_D._Leahy
20403;what city and state was shawn walsh born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Shawn_Walsh
60399;what kind of game is armored core 2: another age;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Armored_Core_2:_Another_Age
49263;what kind of rock music is the album sunflower;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Sunflower_(The_Beach_Boys_album)
28644;what record label worked with jack wilson;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Jack_Wilson_(jazz_pianist)
19226;what kind of music does coffey anderson play;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Coffey_Anderson
72773;Where is dalnavert?;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Dalnavert
16421;what position does fong pak lun play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Fong_Pak_Lun
37581;what recording company is randy newman with?;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Randy_Newman
58647;in what oregon city would you find moda center;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Moda_Center
37365;where is the artist aaradhna originally from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Aaradhna
25466;What kind of music is in the album live at the regal;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Live_at_the_Regal
43552;what type of music does kassav perform?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Kassav'
24283;Which musical genre is j mascis + the fog in?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/J_Mascis_+_The_Fog
14320;what type of genre is the beat?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Beat_(British_band)
44897;what is the language of the tv show virginie;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Virginie
20938;What genre of music is on the album ballads of living and dying;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Ballads_of_Living_and_Dying
18352;which record label is clemcurtis signed to;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/The_Foundations
47522;where is iraj janatie ataie from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Iraj_Janatie_Ataie
21316;where did tim weed come from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Tim_Weed
34282;who directed a stranger came home;http://dbpedia.org/ontology/director;http://dbpedia.org/resource/A_Stranger_Came_Home
29906;What genre is neskimos;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_NESkimos
46803;What is bmx simulator classified as;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/BMX_Simulator
62933;what position does brian leetch play?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Brian_Leetch
39433;what time zone is bentonia in;http://dbpedia.org/ontology/timeZone;http://dbpedia.org/resource/Bentonia,_Mississippi
49977;what is bob corkum's nationality?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Bob_Corkum
65531;where did joseph farnham die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Joseph_W._Farnham
43103;what type of music is karmacode?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Karmacode
14979;what type of music does pamela racine make;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Pamela_Racine
34228;which greek city did manolis chiotis die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Manolis_Chiotis
60273;what is a profanation album;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Profanation_(Preparation_for_a_Coming_Darkness)
72799;what types of movie is call me;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Call_Me_(Al_Green_album)
61033;where did edith maud cook die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Edith_Maud_Cook
53772;Which baseball position did mike gonzalez play?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Mike_González_(catcher)
14216;What type of music does kirka write?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Kirka
09484;Where did marcello viotti die?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Marcello_Viotti
00924;in what language is the film pasumpon in;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Pasumpon
52700;what kind of music is para ti con desprecio;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Para_ti_con_desprecio
53928;what is the place of birth of peter alexander;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Peter_Alexander_(artist)
74137;who wrote the movie dodge city (1939 film);http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Dodge_City_(1939_film)
58421;where was peter woodthorpe born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Peter_Woodthorpe
72886;What type of music is bobby kildea known for;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Bobby_Kildea
42674;What sort of music is howard e. scott known for;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Howard_E._Scott
56004;Who wrote the song the guns of brixton?;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/The_Guns_of_Brixton
44227;where was laszlo lajtha born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/László_Lajtha
63212;what type of music is king of the world;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/King_of_the_World
23086;where did johnny gruelle die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Johnny_Gruelle
20009;where did  sammy strang die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Sammy_Strang
54863;who is the producer of beach blanket bingo;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Beach_Blanket_Bingo
41044;Where was pippa wilson born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Pippa_Wilson
73602;what types of music was created by carte de sejour;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Carte_de_Séjour
56765;What genre of game is battalion wars 2?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Battalion_Wars_2
49365;what position does ryuji yokoyama play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Ryuji_Yokoyama
64621;What is Adam Guzinski's nationality?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Adam_Guziński
72232;which soccer position does vincent guerin play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Vincent_Guérin
56417;What genre best describes sidney bechet;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Sidney_Bechet
23967;who was the producer of the film titled a chinese ghost story ii;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/A_Chinese_Ghost_Story_II
36292;What is the genre of sec on cbs?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/SEC_on_CBS
18440;who wrote the book a little house traveler?;http://dbpedia.org/ontology/author;http://dbpedia.org/resource/A_Little_House_Traveler
04525;where is florin prunea originally from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Florin_Prunea
31616;Where did walter capps die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Walter_Capps
29150;where was joseph stefan born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Josef_Stefan
24632;what is the origin of the artist the wandas;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/The_Wandas
21378;what genre of software is recuva;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Recuva
46335;Where did john randolph of roanoke die?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/John_Randolph_of_Roanoke
72702;Where did hipolito de villegas die\\;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Hipólito_de_Villegas
13210;in what french city did georges depping die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Georges_Depping
06420;who was the director of diary of a mad black woman (film)?;http://dbpedia.org/ontology/director;http://dbpedia.org/resource/Diary_of_a_Mad_Black_Woman
16685;what label is a part of;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Leandro_Moldes
60292;what genre is the computer videogame overdrive;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Overdrive_(video_game)
70548;what genre is the album enge;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Enge_(EP)
37983;where was love kills formed;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Love_Kills_(band)
32280;what kind of computer video game is resident evil: operation raccoon city;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Resident_Evil:_Operation_Raccoon_City
03339;Which city in Scotland did aztec camera come from?;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Aztec_Camera
07794;what time zone is fredericton on?;http://dbpedia.org/ontology/timeZone;http://dbpedia.org/resource/Fredericton
55467;what is the place of birth of lothar spath?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Lothar_Späth
03550;dancemania 6 belongs to which music genre?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Dancemania_6
47273;where was simon church born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Simon_Church
51101;who authored the the fifth elephant;http://dbpedia.org/ontology/author;http://dbpedia.org/resource/The_Fifth_Elephant
17904;what types of music is played by the whigs;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Whigs_(band)
57633;who is the author of the hardcore diaries;http://dbpedia.org/ontology/author;http://dbpedia.org/resource/The_Hardcore_Diaries
60888;infernal affairs is what musical genre;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Infernal_Affairs_(album)
34317;which music format does envy play?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Envy_(English_rapper)
45900;which music genre does  the distractions create;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Distractions
61056;which time zones is majs located in?;http://dbpedia.org/ontology/timeZone;http://dbpedia.org/resource/Majs
49412;What US city is guilford located?;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Guilford,_Baltimore
13879;what language was his private life in?;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/His_Private_Life
62426;what kind of music is by arie band?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Arie_Band
18594;what language is may bukas pa in?;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/May_Bukas_Pa_(2000_TV_series)
29955;what type of rock music is altered state considered;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Altered_State_(band)
70378;what type of music does vektor make;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Vektor_(band)
55106;which city in Orange County was gerrit cole born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Gerrit_Cole
72317;who directed the film  bellissima (film);http://dbpedia.org/ontology/director;http://dbpedia.org/resource/Bellissima_(film)
44869;Where did hal anderson die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Hal_Anderson_(baseball)
31921;Which european city did ensiferum originate in;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Ensiferum
26652;What is the position footballer mohammad hossein ziaei plays?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Mohammad_Hossein_Ziaei
06741;what is the origin of dik evans;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Dik_Evans
58930;Who produced pistol whipped;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Pistol_Whipped
61393;what kind of film is addition and subtraction?;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Addition_and_Subtraction
18430;what kind of music does prudence johnson play;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Prudence_Johnson
43340;who produced the man who causes a storm;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Man_Who_Causes_a_Storm
35123;Where did frank sherwin die?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Frank_Sherwin_(artist)
21775;Where was luis jimenez born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Luis_Jiménez_(third_baseman)
54476;what type of music is heard on huey lewis and the news;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Huey_Lewis_and_the_News_(album)
71280;where was  jack bolling born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Jack_Bolling
17304;Where was raymond vii, count of toulouse born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Raymond_VII,_Count_of_Toulouse
72908;what football position does andy gallinagh play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Andy_Gallinagh
28807;What is the original soul of michael jackson's genre;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Original_Soul_of_Michael_Jackson
04078;what type of music is world mix;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/World_Mix
53571;What is the birth city of william astley;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/William_Astley
01791;what type of video game genre was jackie chan's action kung fu;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Jackie_Chan's_Action_Kung_Fu
72578;Which position did aleksandr borodkin play?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Aleksandr_Borodkin
42289;Where was jimmy melia born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Jimmy_Melia
70153;what genre is the album season of glass;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Season_of_Glass
56928;where did henry jarecki's mother give birth;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Henry_Jarecki
54995;what literary genre is the million-year centipede, or, liquid structures categorized as;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/The_Million-Year_Centipede,_or,_Liquid_Structures
23773;what time zone does rufisque fall into;http://dbpedia.org/ontology/timeZone;http://dbpedia.org/resource/Rufisque
41382;what position has gary heale played;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Gary_Heale
71738;where did ivan sratsimir of bulgaria bite the big one;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Ivan_Sratsimir_of_Bulgaria
38485;Where is hickam field located at?;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Hickam_Field
06847;what is the record label of the incredible string band;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/The_Incredible_String_Band
16092;Where in pennsylvania did jock ferguson die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Jock_Ferguson
24217;who was the composer for six degrees of inner turbulence;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Six_Degrees_of_Inner_Turbulence_(song)
12745;What kind of album is take this to your grave?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Take_This_to_Your_Grave
38187;where is deadtofall from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Dead_to_Fall
48809;what is the cvg genre of medal of honor: heroes 2;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Medal_of_Honor:_Heroes_2
17279;what genre does aviad cohen make;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Aviad_Cohen
30857;Who was the director of the episode essence of life;http://dbpedia.org/ontology/director;http://dbpedia.org/resource/Essence_of_Life_(The_Outer_Limits)
65933;In which state is christ episcopal church?;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Christ_Episcopal_Church_(Gardiner,_Maine)
17278;Which state is johnny rockwell from?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Johnny_Rockwell
40000;which city is warren burton from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Warren_Burton
59485;What label is erena ono apart of?;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Erena_Ono
63000;what type of music is punch the clock;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Punch_the_Clock
45731;who produced the film an american haunting;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/An_American_Haunting
68931;what type of music is the album the journey: the very best of donna summer?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Journey:_The_Very_Best_of_Donna_Summer
13613;what type of music is on the album feast of wire;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Feast_of_Wire
26530;what town in Wales was chris bartley born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Chris_Bartley_(rower)
61358;what story is produced by frieda (film);http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Frieda_(film)
51636;jeff wootton's genre of music is most closely aligned to what category?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Jeff_Wootton
02446;rina ikoma is classified as which type of artist;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Rina_Ikoma
36037;what type of music is to mega therion;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/To_Mega_Therion_(album)
16090;where did charles jean marie barbaroux die?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Charles_Jean_Marie_Barbaroux
64453;who directed the golden bullet;http://dbpedia.org/ontology/director;http://dbpedia.org/resource/The_Golden_Bullet_(1917_film)
43244;In what Arab kingdom does Princess Aisha Bint al Hussein claim nationality?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Princess_Aisha_bint_Hussein
61534;where is howard bilerman from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Howard_Bilerman
34279;who produced the movie rooster cogburn;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Rooster_Cogburn_(film)
41080;what record label worked with vivian hsu;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Vivian_Hsu
54811;what music genre is on silver monk time?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Silver_Monk_Time
22380;what is the birth place of  peter herdic;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Peter_Herdic
53697;where in new york was  eric rofes born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Eric_Rofes
67059;Where was  born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Travis_Barker
40550;Where is melbourne international airport;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Orlando_Melbourne_International_Airport
45372;what language was sleepwalking land originally written in?;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Sleepwalking_Land
44431;what type of video game is ikari warriors?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Ikari_Warriors
23532;what position does andrei nagumanov play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Andrei_Nagumanov
07856;Is pennterra a novella or a novel;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/Pennterra
17392;what city in pennsylvania is patrick j. sullivan  from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Patrick_J._Sullivan_(Pennsylvania)
31637;what type of music is the new normal?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_New_Normal_(album)
18495;what genre is snapped?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Snapped
51228;where in Pennsylvania was browning nagle born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Browning_Nagle
44676;Which country does santos ortega have nationality;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Santos_Ortega
31661;who composed fingertips;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Fingertips
30554;which city was christopher moynihan born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Christopher_Moynihan
60580;where did adelle davis pass way;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Adelle_Davis
20311;where did abraham pais pass away;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Abraham_Pais
03945;what music does sanctus real perform?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Sanctus_Real
33580;Which nationality does fons bastijns have;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Fons_Bastijns
70299;which position does dick allman play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Dick_Allman
67944;who wrote the film tuck everlasting (2002 film);http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Tuck_Everlasting_(2002_film)
61271;richard shaw brown performs what type of music?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Richard_Shaw_Brown
11372;What time zone is moultonborough in?;http://dbpedia.org/ontology/timeZone;http://dbpedia.org/resource/Moultonborough,_New_Hampshire
06008;where is sachi tainaka from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Sachi_Tainaka
15126;Where in europe was claire rommer born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Claire_Rommer
68847;which type of music is associated with tess;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Tess_(band)
16882;what style of music does stompin tom connors belong to?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Stompin'_Tom_Connors
43424;what time zone is  gilchrist township situated in;http://dbpedia.org/ontology/timeZone;http://dbpedia.org/resource/Gilchrist_Township,_Pope_County,_Minnesota
28343;where is the birthplace of jamie guy;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Jamie_Guy
21827;what type of music does oomalama album play;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Oomalama
56810;who was the author of the book puppet on a chain;http://dbpedia.org/ontology/author;http://dbpedia.org/resource/Puppet_on_a_Chain
44280;where in california did samuel goldwyn die?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Samuel_Goldwyn
44900;who produced yamla pagla deewana 2;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Yamla_Pagla_Deewana_2
07402;what kind of music is on the album we've come for you all;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/We've_Come_for_You_All
39517;what type of show is the man show;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Man_Show
70292;what type of book is the gods themselves;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/The_Gods_Themselves
41110;the bedlam in goliath is what kind of album;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Bedlam_in_Goliath
66374;what kind of cvg is resident evil outbreak;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Resident_Evil_Outbreak
42328;What language is spoken in betrayal;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Betrayal_(2009_film)
48664;what type of music is on the no music of aiff's: the no music remixed?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_No_Music_of_AIFFs
73989;what genre is cesium137;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Cesium_137_(band)
06356;What country was eleazer oswald born in;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Eleazer_Oswald
15413;Who wrote the cruelest month;http://dbpedia.org/ontology/author;http://dbpedia.org/resource/The_Cruelest_Month
68845;Which country was william carpenter born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/William_Carpenter_(writer)
26869;what kind of music does michaelaaroneinziger make;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Mike_Einziger
50959;what position does football player peter moller play at?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Peter_Møller
35718;What genre is the title melissa & joey;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Melissa_&_Joey
34054;where is peter evrard originally from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Peter_Evrard
07277;where was sonny bill williams born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Sonny_Bill_Williams
40493;What genre of book is the blind man of seville;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/The_Blind_Man_of_Seville
04732;whats the genre of the album motion sickness: live recordings;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Motion_Sickness
20084;Where in asia was sam yoon born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Sam_Yoon
48378;where was the birth place of gianluca lapadula;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Gianluca_Lapadula
42820;what record label is billy cobham signed to;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Billy_Cobham
67610;what types of music is played by ivar medaas;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Ivar_Medaas
50074;What genre on netflix is second sight in?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Second_Sight_(TV_series)
21805;what type of music does dog party album play;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Dog_Party
37528;what type of music associated with the southern part of the Indian is performed by annamacharya;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Annamacharya
17775;what genre is true live;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/True_Live
71457;where is the green-meldrim house located?;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Green-Meldrim_House
72851;What genre does the book the golden ball and other stories belong to;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/The_Golden_Ball_and_Other_Stories
68373;what kind of video game is wild arms xf;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Wild_Arms_XF
67801;which language is spoken in thaikkupin tharam;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Thaikkupin_Tharam
56921;which position in football did saleh bashir play in?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Saleh_Bashir
27189;In what area of New York was jack donohue born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Jack_Donohue_(director)
11544;who wrote quark/4;http://dbpedia.org/ontology/author;http://dbpedia.org/resource/Quark/4
70797;Where did george julian harney die?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/George_Julian_Harney
43032;What kind of rock does hlah play;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/HLAH
74622;Who wrote the book bee season;http://dbpedia.org/ontology/author;http://dbpedia.org/resource/Bee_Season
21743;Where is rootwater from?;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Rootwater
30564;where was zhanna prokhorenko born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Zhanna_Prokhorenko
48445;what is the origin of cornmo;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Corn_Mo
10493;what does lucas digne do in soccer;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Lucas_Digne
16682;What label signed the artist monielove;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Monie_Love
03823;Where was paul hymans born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Paul_Hymans
14997;What kind of rock does battles (band) play;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Battles_(band)
29645;what city did orhan die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Orhan_of_the_Ottoman_Empire
08191;what kind of book is the conan reader;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/The_Conan_Reader
