id;question;predicate;subject
68799;in which country is st. augustine's college , cape coast located;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/St._Augustine's_College_(Cape_Coast)
53929;Which country is centrale located in;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Centrale_(Croydon)
51722;which position does octavio colmenares the football player play in;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Octavio_Colmenares
30598;What position does bobby hofman play?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Bobby_Hofman
15911;what kind of genre is los campesinos!;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Los_Campesinos!
28262;what language is gma news live in;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/GMA_News_Live
45050;What is victor rodriguez andrade's soccer position;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Víctor_Rodríguez_Andrade
24733;where did hortense powdermaker die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Hortense_Powdermaker
07163;What kind of music is picture of perfect youth?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Picture_of_Perfect_Youth
27727;goodbye picasso is most commonly associated with what genre?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Goodbye_Picasso
62114;What kind of music is the album motown remixed?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Motown_Remixed
73620;what position does footballer francis bossman play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Francis_Bossman
11916;Who produced saving shiloh?;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Saving_Shiloh
43697;Where did frank dascoli die?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Frank_Dascoli
61841;where was the death place of ali dino;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Ali_Dino
40338;"What language was \\""o\\"" is for outlaw originally written in";http://dbpedia.org/ontology/language;"http://dbpedia.org/resource/""O""_Is_for_Outlaw"
47526;where did mushtaq ali meet his end;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Mushtaq_Ali
57235;what book genre is city of night;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/City_of_Night
66825;what kind of game is surf's up?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Surf's_Up_(video_game)
11042;what category of music would execution guaranteed be under;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Execution_Guaranteed
58866;what kind of book is hons and rebels;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/Hons_and_Rebels
65898;What is tor marius gromstad's birth place;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Tor_Marius_Gromstad
15197;Which genre is the album nimrod associated with;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Nimrod_(album)
06201;who is the author of the work warlock?;http://dbpedia.org/ontology/author;http://dbpedia.org/resource/Warlock_(Smith_novel)
58203;darren moore plays what football position?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Darren_Moore
28950;What lyricist composed i'm a man;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/I'm_a_Man_(Bo_Diddley_song)
15036;who wrote the film oldboy;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Oldboy_(2003_film)
69213;what genre of music was the album lunacy released in?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Lunacy_(album)
28941;where are the dials from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/The_Dials
03694;What is parviz sayyad's nationality;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Parviz_Sayyad
05465;from what english village is acker bilk from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Acker_Bilk
17569;which musical genre does andy dickens play in?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Andy_Dickens
50051;Where was andreas karlsson born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Andreas_Karlsson
55097;in what genre is the album tales of the sands;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Tales_of_the_Sands
42674;What sort of music is howard e. scott known for;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Howard_E._Scott
38260;who produced the film the mummy - tomb of the dragon emperor?;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/The_Mummy:_Tomb_of_the_Dragon_Emperor
73035;Where was roy f. chandler born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Roy_F._Chandler
42490;Where was firat arslan birthed;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Firat_Arslan
33482;What is david williams's nationality?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/David_Williams_(ice_hockey)
65397;what position does carl taseff play?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Carl_Taseff
45717;where did valerie june get her start;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Valerie_June
16355;What genre of music did blaque produce;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Blaque
44748;who directed the film repast;http://dbpedia.org/ontology/director;http://dbpedia.org/resource/Repast_(film)
01846;What nation is yash a patnaik from?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Yash_A_Patnaik
48219;which language is spoken in breast men;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Breast_Men
08190;which city did august kopisch die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/August_Kopisch
53974;what genre is the album danger mouse considered as;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Danger_Mouse_(musician)
74703;Where is vbirds originally from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/VBirds
39047;who was the producer of the movie  pinjra;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Pinjra_(film)
68813;What genre was the book the key to midnight;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/The_Key_to_Midnight
13032;what is  dan itos position in soccer;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Dan_Ito
01841;What kind of music does jessy dixon record?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Jessy_Dixon
62050;What is the genre of the artist darkseedband;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Darkseed_(band)
02044;Where is ernst dohm from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Ernst_Dohm
44082;What position does domagoj pusic currently play?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Domagoj_Pušić
65368;Who composed boys don't cry?;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Boys_Don't_Cry_(The_Cure_song)
68199;what city was cliff solway given birth in;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Cliff_Solway
40288;What genre is the program four feather falls;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Four_Feather_Falls
09365;what is the genre of the album smash;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Smash_(The_Offspring_album)
57081;who wrote the movie the magdalene sisters;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/The_Magdalene_Sisters
68845;Which country was william carpenter born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/William_Carpenter_(writer)
14748;where did bill burrud pass away;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Bill_Burrud
48130;where is that place that peter janich was born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Peter_Janich
28628;what city is julie phillips from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Julie_Phillips
22654;what kind of music is esin engin's under;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Esin_Engin
59309;Which genre of music is lie of the land?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Lie_of_the_Land
22265;what position does lee bradbury play in football;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Lee_Bradbury
12135;what was the place of death of alma julia hightower;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Alma_Julia_Hightower
24960;Where was william farel born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/William_Farel
01047;which position does khalil allawi play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Khalil_Allawi
62025;Where did marceline day die?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Marceline_Day
05814;which position does ken clay play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Ken_Clay
33285;Who produced the movie dr. horribles sing-along blog;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Dr._Horrible's_Sing-Along_Blog
61954;where was immanuel velikovsky born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Immanuel_Velikovsky
44227;where was laszlo lajtha born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/László_Lajtha
19836;What genre is forged by fire;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Forged_by_Fire
34635;where was zerelda g. wallace's place of birth;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Zerelda_G._Wallace
61619;where did gary epper pass away;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Gary_Epper
21429;What city was jim langley born in?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Jim_Langley
35018;where did idavinamusic her start at?;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Davina_(R&B_singer)
64840;which central american country is elvis scott from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Elvis_Scott
72582;what position does john crowley play in baseball;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/John_Crowley_(baseball)
52846;what music genre is granddrive1?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Grand_Drive
00756;which country is angelica morrone di silvestri from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Angelica_di_Silvestri
47485;Who wrote  the film cheyenne autumn;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Cheyenne_Autumn
56251;where was the death place of friedrich mohs;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Friedrich_Mohs
48270;Where was evan ross birthed?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Evan_Ross
21951;What is the genre of the album dreamspace?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Dreamspace_(album)
25966;what was the place of death of lee stine;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Lee_Stine
04432;what city did ivor novello die in;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Ivor_Novello
33718;what record is produced by ronnie mcdowell;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Ronnie_McDowell
36574;which city was irene zurkinden born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Irène_Zurkinden
40221;where in europe id svend rindom die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Svend_Rindom
38519;which city did david c. copley die in;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/David_C._Copley
61412;what is the language of the movie  barbie as the island princess;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Barbie_as_the_Island_Princess
27859;who produced reefer madness;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Reefer_Madness
36524;which city was jonah matranga from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Jonah_Matranga
11631;What type of tv series is wild card;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Wild_Card_(TV_series)
59183;what mixing technique is used by dj screw;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/DJ_Screw
06899;which position does irving Avalos play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Irving_Ávalos
09983;what style of rock music is characteristic of the less deep inside keeps album;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Less_Deep_Inside_Keeps
64698;which time zone is elk located in;http://dbpedia.org/ontology/timeZone;http://dbpedia.org/resource/Ełk
23183;where was andre nunes born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/André_Nunes
59809;What kind of music is the album stars?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Stars_(Simply_Red_album)
12220;what city is hector from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Hector_(musician)
60999;in what netflix genre does the title murder at the presidio belong to;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Murder_at_the_Presidio
35948;which country was alejandro fuentes born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Alejandro_Fuentes
36915;what kinds of tv program is private benjamin;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Private_Benjamin_(TV_series)
39293;Where in the state of texas did bill homeier die?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Bill_Homeier
26091;where in california did  charles lewis, jr die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Charles_Lewis,_Jr.
33886;what kind of music did knjaz varggoth produce?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Knjaz_Varggoth
44702;what type of work is the infinities?;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/The_Infinities
60872;where was will wilson born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Will_Wilson
00758;what position is lucas moura charged of;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Lucas_Moura
00851;where did evelyn kozak pass away;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Evelyn_Kozak
25535;Name a location in adx florence;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/ADX_Florence
63578;which city was ewald wollny born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Ewald_Wollny
17399;who was the producer for a boy named charlie brown;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/A_Boy_Named_Charlie_Brown
09092;what label is stabilo signed to;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Stabilo_(band)
31889;what language is spoken in katilon ke kaatil;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Katilon_Ke_Kaatil
21204;who is the producer for that royle girl;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/That_Royle_Girl
69786;What is the kind of music johnny ramone makes?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Johnny_Ramone
43810;to what time zone does toccopola belong;http://dbpedia.org/ontology/timeZone;http://dbpedia.org/resource/Toccopola,_Mississippi
17204;who composed stairway to heaven?;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Stairway_to_Heaven
50780;who was the director of hell in the pacific;http://dbpedia.org/ontology/director;http://dbpedia.org/resource/Hell_in_the_Pacific
34054;where is peter evrard originally from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Peter_Evrard
43502;What kind of music is the album love songs?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Love_Songs_(UB40_album)
08565;What language is used in Seytan;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Şeytan
60189;who did the lyrics for mr. roboto;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Mr._Roboto
10259;who is relient k's label;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Relient_K
54999;which pakistani city was daniele mastrogiacomo born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Daniele_Mastrogiacomo
02996;what language do lebanese people in the united kingdom speak;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Lebanese_people_in_the_United_Kingdom
13297;what kind of music does pat mclaughlinplay;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Pat_McLaughlin
55204;What kind of album is cowboy in sweden;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Cowboy_in_Sweden
24662;what is a football position of andy white;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Andy_White_(footballer,_born_1981)
14244;what is  pedro linharts place of birth;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Pedro_Linhart
24036;who directed the faith hilling episode;http://dbpedia.org/ontology/director;http://dbpedia.org/resource/Faith_Hilling
52770;where was amelia curtis given birth;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Amelia_Curtis
00721;what is the primary language of silent light;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Silent_Light
06690;Where was kari kimmel born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Kari_Kimmel
52147;Where is david nelson from?;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/David_Nelson_(musician)
26727;Which state in mexico did ambrose bierce pass away;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Ambrose_Bierce
57883;what label does  joan armatrading belong to;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Joan_Armatrading
10932;"What genre is the album ""doppelganger""?";http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Doppelgänger_(The_Fall_of_Troy_album)
31795;Who's the executive producer of hey ram;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Hey_Ram
43404;"what kind of music does charles \\""poogie\\"" bell play";http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Poogie_Bell
63078;what type of music is played by the ex-kings;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Ex-Kings
56880;What category can family guy be found under on netflix;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Family_Guy
03267;What genre of music does euroboy perform?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Knut_Schreiner
07911;What genre of music does steve willaert make?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Steve_Willaert
24494;where was the birthplace of christian holst;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Christian_Holst
03221;What kind of game is aleste?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Aleste
56634;what type of music does tom hamilton (musician) play;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Tom_Hamilton_(musician)
70753;what was originated by teremoana rapley;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Teremoana_Rapley
12678;what music genre is on a discord electric?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/A_Discord_Electric
43845;where in the world did jean marais die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Jean_Marais
04259;What is the soccer position played by jacques ladouceur;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Jacques_LaDouceur
69214;What genre is secret life of machines;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Secret_Life_of_Machines_(album)
66503;Where was dave tyriver born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Dave_Tyriver
07205;what genre is cheers on netflix;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Cheers
68386;gottfried graf von bismarck-schonhausen  was born in what city in Germany;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Gottfried_Graf_von_Bismarck-Schönhausen
05636;what city was lysette anthony born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Lysette_Anthony
42886;what position has duane bickett played in american football?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Duane_Bickett
26198;what genre of music does aiden play in?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Aiden
20252;what types of music is p.h.u.q.;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/P.H.U.Q.
10183;which city was adrian rogers born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Adrian_Rogers
21378;what genre of software is recuva;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Recuva
37910;Which genre of music does dave liebman perform?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Dave_Liebman
04363;who is the author of discoveries in australia;http://dbpedia.org/ontology/author;http://dbpedia.org/resource/Discoveries_in_Australia
24565;what baseball position is sid gordon charged of;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Sid_Gordon
20084;Where in asia was sam yoon born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Sam_Yoon
04665;where was fredrik skagen born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Fredrik_Skagen
74582;what position does charlie wheatley play in baseball;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Charlie_Wheatley
04713;what time zone can you find rickreall in;http://dbpedia.org/ontology/timeZone;http://dbpedia.org/resource/Rickreall,_Oregon
44169;Who wrote the film klimt;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Klimt_(film)
20639;who composed believe;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Believe_(Josh_Groban_song)
01692;what genre does zachary hietala make;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Zachary_Hietala
74351;where did william d. leahy die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/William_D._Leahy
67230;where in pakistan was nadeem aslam born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Nadeem_Aslam
37425;Which country does p. s. veerappa have nationality in;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/P._S._Veerappa
30386;What label is dave kincaid signed to;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Dave_Kincaid
32961;Who was the composer of the song baker street;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Baker_Street_(song)
28957;What kind of book is devil in a blue dress;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/Devil_in_a_Blue_Dress
26142;Where was lee dunham born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Lee_Dunham
05690;what position does larry nance play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Larry_Nance
69611;What genre of music does therealdjrap make?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/DJ_Rap
07654;what is a language featured on les tontons flingueurs;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Les_Tontons_flingueurs
68503;What genre of music was  21st century fox;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/21st_Century_Fox_(album)
44177;where did ernst-erich hirschfeld die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Ernst-Erich_Hirschfeld
39463;what to the fengu people speak;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Fengu_people
68441;which position in football did danny whitaker play in?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Danny_Whitaker
50123;what time zone does sumiton use?;http://dbpedia.org/ontology/timeZone;http://dbpedia.org/resource/Sumiton,_Alabama
22449;Which genre of music is on the album angels with dirty faces;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Angels_with_Dirty_Faces_(Sugababes_album)
00862;Who composed high school;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/High_School_(song)
66463;the matrix reloaded was produced by this specific production company.;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/The_Matrix_Reloaded
09162;what's the name of the label russell mael's signed to;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Russell_Mael
38119;what is the type of position bienvenue basala-mazana playes?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Bienvenue_Basala-Mazana
13262;What type of story is zothique;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/Zothique_(collection)
48112;Which label does leatherwolf record for?;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Leatherwolf
28189;what country is kyle greentree from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Kyle_Greentree
13613;what type of music is on the album feast of wire;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Feast_of_Wire
28602;what album genre is the happy club;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Happy_Club
55446;where did peter cotes die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Peter_Cotes
51942;evans blue is a notable artist of what genre?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Evans_Blue
63240;where did take 6 get their start at?;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Take_6
28008;where in the united states did herbert fields pass away?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Herbert_Fields
00012;Which city did the artist ryna originate in;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/RYNA
68252;what is scott buete's football position;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Scott_Buete
68373;what kind of video game is wild arms xf;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Wild_Arms_XF
04653;What kind of music does syd kitchen play?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Syd_Kitchen
59037;what genre is live in poland associated with;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Live_in_Poland_(Emerson,_Lake_&_Palmer_album)
36349;what genre is in the wee small hours;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/In_the_Wee_Small_Hours
75189;where is walker hayes from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Walker_Hayes
56209;what kind of music is becky hobbs known for?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Becky_Hobbs
10558;where was the death place of paul lindblad;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Paul_Lindblad
15154;antichrist is from which music genre;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Antichrist_(Akercocke_album)
01868;what language is cold fever filmed in?;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Cold_Fever
25199;What kind of music does tom scholz make;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Tom_Scholz
56144;Which american city did james mcmurtry originate in;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/James_McMurtry
14236;Where was alex holmes born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Alex_Holmes
53412;Who produced dickie roberts: former child star?;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Dickie_Roberts:_Former_Child_Star
39561;what category of music is souvlaki classified as;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Souvlaki_(album)
53948;what is lackthereof's label;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Lackthereof
49798;what types of music was created by trouble maker;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Trouble_Maker_(duo)
56267;What is the nationality of sandy jeannin?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Sandy_Jeannin
09131;where is citibank hall?;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Metropolitan_(Rio_de_Janeiro)
11847;Where was jeffrey p. buzen born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Jeffrey_P._Buzen
06291;who produced blue valentine;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Blue_Valentine_(film)
42870;where did khalid bin ahmed al khalifa's life begin;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Khalid_bin_Ahmed_Al_Khalifa
11709;who composed i have dreamed;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/I_Have_Dreamed_(song)
24348;whats the language in the film  jai shiv shankar;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Jai_Shiv_Shankar
52693;What type of music is on the album masquerade;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Masquerade_(Wyclef_Jean_album)
15325;what genre of music is the album live in gdansk;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Live_in_Gdańsk
46957;which country did willibald kress kick the bucket in;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Willibald_Kreß
59691;Which time zone is mcgregor township apart of?;http://dbpedia.org/ontology/timeZone;http://dbpedia.org/resource/McGregor_Township,_Aitkin_County,_Minnesota
20255;which language is written in stranger with my face;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Stranger_with_My_Face
45347;what is the style associated with mezarkabul's music;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Mezarkabul
06294;what is eric himy's place of birth?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Eric_Himy
